KNYSNA  - station [0014123 3]   -34.0590 23.0910 54 m ,yyyymmdd,Rainfall (mm) (24 hours),Temp (§ C),Rel Humidity (%),Wind Speed (m/s) ,,,,KBDI,DF,FFDI
,20121019,5.8,17.8,56,4.9,,,,8.175470218243014,0.517492793066229,0.26590062666226877
,20121020,36.8,14.4,88,0,,,,0.0,0.0927823943184945,0.009535594294663687
,20121021,1.2,18.9,65,5.8,,,,0.0,0.1356249484524828,0.058202291681480556
,20121022,2.2,18.2,67,1.9,,,,0.0,0.4734832800659629,0.13119687846119485
,20121023,0.0,20.4,51,2.3,,,,1.0862158454056028,1.0057496262319885,0.5339664923994636
,20121024,0.0,21.3,53,4.5,,,,2.2937736167603653,1.651529925309089,1.00888639081323
,20121025,0.0,28.4,34,2.2,,,,4.931513139629458,2.3826158264118793,2.9221146950396806
,20121026,2.8,14.6,88,1.7,,,,5.385482820471193,2.9876491545399264,0.34098857516607656
,20121027,0.0,20,55,3.7,,,,6.390670691202494,3.546316340855461,1.7910244462202005
,20121028,0.0,22,54,1.9,,,,7.669805786197577,4.048237087739319,1.9423663939749123
,20121029,16.6,14.8,93,3.6,,,,0.0,0.708043139871036,0.08187096888371126
,20121030,1.4,18.7,75,1.6,,,,0.0,1.0488779693136705,0.2164472954549065
,20121031,0.0,18.9,61,2.9,,,,0.8943110688486969,2.852048322859692,1.0577839850515562
,20121101,0.0,20.7,47,4.2,,,,2.0170607484869136,4.064355073548406,2.8838924924151956
,20121102,0.0,21.9,47,3.5,,,,3.309142142492965,4.789171285984191,3.3290997489822107
,20121103,0.0,25.7,47,1.8,,,,5.283224805683162,5.16552510135067,3.5345989982585286
,20121104,0.0,18.1,74,4.3,,,,6.064184771667604,5.340830361148905,1.3740469519977891
,20121105,0.0,20,69,1.6,,,,7.065923841072736,5.521109351108734,1.433040578393455
,20121106,0.0,22.3,62,2,,,,8.38674336407734,5.839161901441659,2.1554829872977064
,20121107,0.0,21.5,58,2.3,,,,9.57925336948299,6.11968357952014,2.587157901712903
,20121108,0.2,22.3,49,3.1,,,,10.883147456714882,6.152895745075553,3.8994441124590926
,20121109,0.0,23.6,50,3.6,,,,12.388327118088993,6.179354813827693,4.123198789165178
,20121110,0.0,21.3,64,2.9,,,,13.528358805771967,6.191372728933402,2.2229585069962683
,20121111,0.0,26,51,3.4,,,,15.463107058267532,6.196998603274343,4.259771043291886
,20121112,4.6,21.7,64,2.4,,,,16.6403190918261,5.096041135805316,1.78260742700924
,20121113,0.0,22.6,53,3.3,,,,17.94165173645071,5.782263984352504,3.2821613070272697
,20121114,0.0,25.2,53,2.5,,,,19.674410871644817,6.15235678509127,3.5616486732540342
,20121115,0.0,25.2,65,1.5,,,,21.39096315706,6.2481476686118596,2.197307004628964
,20121116,0.8,23.1,47,2.8,,,,22.734838151856525,6.343877841547871,4.313596608201105
,20121117,1.0,19,56,1.8,,,,23.539769640050167,6.400148772314966,2.5527424204142686
,20121118,0.0,25.4,40,1.7,,,,25.257232323358505,6.517612386946667,5.556757116481876
,20121119,0.0,22.6,58,2.1,,,,26.498458355292186,6.600359713546664,2.844885202687189
,20121120,13.8,24.2,52,2.5,,,,19.258185610369495,1.2706941360497013,0.7513799516268629
,20121121,1.0,17.4,60,2.5,,,,18.91538913575447,1.83994131983322,0.652903671417537
,20121122,0.0,20.5,55,1.6,,,,19.91292694140303,4.414345941177956,1.8943725644014153
,20121123,0.0,22.7,62,2.1,,,,21.206424974144415,5.810447879063285,2.192611472351665
,20121124,6.6,14.8,70,8,,,,20.11798115550898,3.6759479282014453,1.3326836298794011
,20121125,0.0,18.4,51,4.3,,,,20.870977603922125,4.575528829213399,2.634654553113732
,20121126,0.0,20,56,4.6,,,,21.79747644944669,6.277343688111268,3.279587925750972
,20121127,0.0,24.2,46,2.6,,,,23.31657048642617,6.384624469879993,4.585610503247549
,20121128,0.0,22.8,60,2.2,,,,24.600892348950666,6.473135245189148,2.644537432296578
,20121129,17.0,21.8,57,2.7,,,,13.814308864771169,0.8602510864594187,0.40347575163433264
,20121130,0.4,19.5,59,3.2,,,,14.316560878998057,1.284766320188265,0.5399031708888544
,20121201,6.2,17.7,81,3.4,,,,8.821088062603913,3.220580445490352,0.5991043347805497
,20121202,0.2,24.3,59,3.8,,,,10.267138451041518,4.2612062445509915,2.1810518864936626
,20121203,1.4,21.6,76,2.6,,,,10.062472023775346,5.319353008331244,1.2459213416611468
,20121204,0.2,18.8,75,3.4,,,,10.70116686000548,5.766877406882146,1.359145559776396
,20121205,0.0,18.3,68,3.4,,,,11.48208458969342,6.071701366612486,1.7901416168076996
,20121206,0.0,23.9,54,1.5,,,,13.034380085782002,6.18698789645641,3.043729924368999
,20121207,0.0,23.5,68,2.7,,,,14.505892550787555,6.196460884240428,2.052711837572206
,20121208,0.2,25.6,59,2.1,,,,16.349329421308777,6.193756400863428,2.8566993653178465
,20121209,0.0,24.8,44,3,,,,18.021881849920494,6.178428595697188,5.020338268466724
,20121210,0.2,23.7,56,3.6,,,,19.48772282876778,6.15581352058088,3.350943485920178
,20121211,0.0,22.9,66,2.4,,,,20.814674986589065,6.206399147176601,2.1047390851604697
,20121212,0.0,26.1,54,2.4,,,,22.69518792973704,6.3410855056958555,3.6238663202900567
,20121213,0.0,23.7,64,2.2,,,,24.124035749635922,6.44050227723429,2.362990141333683
,20121214,0.8,26.9,57,2.9,,,,26.134591916799764,6.576285203358938,3.6296930931499802
,20121215,8.8,21.8,86,0,,,,22.738275346921405,2.587203064441019,0.3503604030626541
,20121216,0.0,25.8,52,3.3,,,,24.539841729191554,3.5101803221533774,2.3129480297216705
,20121217,0.0,24.4,64,2.8,,,,26.069740359743925,6.117920696694727,2.4191483923024695
,20121218,0.0,28.1,49,3.7,,,,28.324363777070058,6.718926402532338,5.442723025887404
,20121219,1.6,22.1,76,5,,,,29.474517353243343,6.791740133517656,1.974134697949125
,20121220,0.2,26.4,50,2.4,,,,31.32416159929298,6.905906044458649,4.571764674547138
,20121221,0.0,35.3,24,2.1,,,,35.78372523281368,7.167074752346808,15.31886842460564
,20121222,0.0,25.7,65,3.9,,,,37.43709532235216,7.259122193114892,3.1719061813203173
,20121223,4.8,27.2,53,3.1,,,,39.35796466897521,5.88234285886404,3.8346221062715813
,20121224,0.6,27.6,64,2.9,,,,41.0178153780687,6.708627845658317,2.9771709055082636
,20121225,1.8,25.9,60,3.5,,,,40.854449081948076,7.441719135017031,3.759991680230841
,20121226,0.0,27.3,58,3.8,,,,42.75557920944411,7.539048625728895,4.387826182847151
,20121227,0.4,23.9,66,4.7,,,,44.05466047283412,7.6038874371336425,3.2290314348225895
,20121228,0.0,25.6,42,1.8,,,,45.609422254332564,7.679765271939751,6.191308829547959
,20121229,0.4,30.7,30,1.8,,,,48.22165877894378,7.803183814293472,11.305192104664004
,20121230,0.0,23.3,67,2.2,,,,49.39381505873163,7.856966437845623,2.557723373372115
,20121231,1.6,18.3,83,1.4,,,,50.01776677208539,7.885204069099029,1.1668017233542318
,20130101,0.2,19.2,72,2.3,,,,0.0,0.006536246874225768,0.0017239486851728654
,20130102,0.0,28.1,33,1.9,,,,2.5864551846258887,0.009355357465508096,0.01231928388430367
,20130103,1.2,19.7,64,7.7,,,,3.567331406612024,0.025347854681868516,0.01387550526448422
,20130104,0.2,21.1,51,3.4,,,,4.731296217647266,0.0475757222704652,0.02952260969846213
,20130105,0.0,24.2,50,2.8,,,,6.393305204852995,0.07715494791359737,0.051992532650063504
,20130106,0.0,23.8,59,3.3,,,,7.9689218809756355,0.11436390896319465,0.057838435870876614
,20130107,0.0,26.4,57,2.4,,,,10.047534844320667,0.16106571588590615,0.08794335307797506
,20130108,0.0,20.5,70,3.9,,,,11.09307459581377,0.21413710046733586,0.06914698466194896
,20130109,10.8,23.9,51,3.3,,,,6.928519815600007,0.2551846699916032,0.1688822355669799
,20130110,2.2,18.7,60,4.6,,,,5.5694103076621735,0.3086834375791703,0.13981332856424367
,20130111,0.0,21.9,50,2.3,,,,6.838677019730023,0.3824174504305202,0.22388401928369678
,20130112,0.0,24.7,56,2.8,,,,8.57705914518206,0.46843032240887883,0.2549647573666882
,20130113,0.2,31.6,22,1.9,,,,12.104668083942228,0.5783357093818053,1.1874417744616506
,20130114,8.2,23.9,58,3.5,,,,10.33192266587319,0.6535994151314294,0.3413233325926693
,20130115,0.0,24,56,4,,,,11.911208391889717,0.7649667699095802,0.4470285992133437
,20130116,0.0,28.6,48,2.6,,,,14.474893102714926,0.8959075851061259,0.7148819189695038
,20130117,7.4,23.4,80,2.7,,,,13.598701358020662,0.9949375201674417,0.2223518642741325
,20130118,0.0,23.8,70,1.4,,,,15.116632281385664,1.128630979751628,0.3230188774231953
,20130119,0.0,25,60,2.7,,,,16.837685941076657,1.272224276439338,0.596445134878602
,20130120,0.0,25.7,62,3.7,,,,18.678163375607365,1.4242745520746036,0.6931978412105482
,20130121,0.2,25.4,63,2.4,,,,20.44210060324524,6.179182007324683,2.5290751063158283
,20130122,0.0,26.3,57,2.8,,,,22.367247114943154,6.317916177548851,3.390185206044997
,20130123,0.0,24.2,60,1.7,,,,23.88156980032586,6.4238056188863,2.638328991097995
,20130124,2.4,24.1,59,3.3,,,,25.36648542556805,6.524967098017357,3.1628446377090524
,20130125,1.2,22.3,62,2.4,,,,26.564064053894246,6.604684393251006,2.517587761018518
,20130126,0.0,23.9,46,1.9,,,,27.99424426021309,6.69776283443813,4.486503597210129
,20130127,1.2,24.9,49,3,,,,29.579934333411124,6.798343052937058,4.658759767887696
,20130128,0.0,24.1,61,3.8,,,,31.017662446895145,6.887232968763631,3.2476214979579385
,20130129,0.6,27.3,53,3.7,,,,33.03398520716674,7.008334109789027,4.810797679862891
,20130130,12.0,24.3,74,3.4,,,,26.95499458393923,1.6927907331951806,0.5053210791882851
,20130131,0.0,24,60,2,,,,28.39816353746744,2.4371696059970587,1.032603892653017
,20130201,0.0,30.5,43,2.7,,,,31.238356674418647,5.362624443654061,5.342083660432214
,20130202,1.6,26.2,63,4,,,,33.030501789519654,6.7300031416046995,3.234768318028949
,20130203,11.0,17.2,89,1.3,,,,26.101065270977305,1.920098092501363,0.22479072146631107
,20130204,0.0,23.2,54,3.3,,,,27.425259564385996,2.7204647921234533,1.5373981737339377
,20130205,0.0,25.1,50,2.5,,,,29.051422012610224,5.576264660571063,3.572642679671252
,20130206,0.0,24.9,53,1.7,,,,30.62754415660123,6.8100943785879995,3.6434895198337207
,20130207,0.0,24.5,56,2,,,,32.12183749137724,6.954055798066615,3.393429331389619
,20130208,0.0,25.4,59,2.4,,,,33.75725986308883,7.050791078094779,3.3071678314854305
,20130209,9.8,25,67,2.2,,,,30.587742776904918,2.36006695614513,0.8265475766065462
,20130210,5.0,25,63,2.4,,,,27.16722830294981,1.791634395248807,0.7351878650197193
,20130211,0.0,25.8,61,2.5,,,,28.92458003100685,4.514252120770651,2.031821327722001
,20130212,0.0,27.5,59,2.3,,,,31.008618881860144,6.107602583573744,3.0553970600431724
,20130213,0.0,34.1,32,2,,,,34.99101100987951,7.045615907051635,10.883321441987626
,20130214,1.0,20.4,69,4.2,,,,35.89018064167442,7.17307675966456,2.341274661094817
,20130215,0.2,22.7,51,1.6,,,,37.07092360726874,7.238950329092786,3.816883315084791
,20130216,0.0,25.9,56,3,,,,38.74738669261016,7.330328270026618,4.077203007764552
,20130217,0.0,27.1,54,2.1,,,,40.63312855226591,7.430195400981032,4.273833329741116
,20130218,0.0,27.2,60,2.6,,,,42.516962096010936,7.526993405014776,3.6832164899112683
,20130219,8.2,24.7,61,2,,,,40.81948521164351,3.2326819890300027,1.3499212436724173
,20130220,1.6,21.5,46,3.1,,,,40.21346473804669,4.226788132531092,2.9057595737473165
,20130221,0.0,23.3,47,2.1,,,,41.44618983577929,6.961269610674835,4.487197532202158
,20130222,0.0,24.9,52,2.7,,,,42.91013381408273,7.546832612569609,4.540642268521176
,20130223,0.0,24.4,54,2.5,,,,44.28272437452289,7.615133952969534,4.133865678872774
,20130224,0.0,25.2,47,2,,,,45.76911008216436,7.687454543394222,5.232882294773595
,20130225,0.0,30.2,46,2.7,,,,48.25127244212468,7.804554555357488,6.905729738837132
,20130226,0.0,26.4,58,2.2,,,,49.90100176216285,7.879940186413442,3.885607451508371
,20130227,4.4,24,64,1.8,,,,51.15627906401632,6.658920490048965,2.3852146431445416
,20130228,7.0,18.2,78,1.7,,,,45.444617848835456,2.0461576863899458,0.3742509890756093
,20130301,0.0,23.2,46,2.1,,,,46.62417760801026,2.902545810724901,1.9521801064658684
,20130302,0.0,23.9,56,2.1,,,,47.89193572740813,6.0631116266363785,2.929012741067913
,20130303,0.0,25.6,43,2,,,,49.40920945598195,7.445153559327383,5.899526830784261
,20130304,0.0,32.5,28,3.3,,,,52.45450403997557,7.992950577934605,14.956976946167599
,20130305,0.0,27.3,55,4.1,,,,54.21979297049018,8.068571517830135,5.336681094333137
,20130306,0.0,24.2,65,3.1,,,,55.46737729124207,8.120825733743018,3.148592120285793
,20130307,0.0,24.9,50,3.2,,,,56.804423282269354,8.175765015190215,5.491460267819315
,20130308,17.4,28.6,32,2.4,,,,46.44644154067615,1.061674336570563,1.4435024124467841
,20130309,0.2,21,50,1.9,,,,47.149250756799255,1.583194371471224,0.8534015955578979
,20130310,0.0,23.7,48,3.3,,,,48.38452404559635,4.357978111830541,3.0620091570049714
,20130311,0.0,26.5,50,3,,,,50.0504942138786,6.220019355364375,4.351754729525335
,20130312,0.0,25.6,66,2.4,,,,51.54668002214093,7.254577167473965,2.68982076107663
,20130313,0.0,25.9,64,2.3,,,,53.077063494034334,7.857447162532106,3.1235867559950092
,20130314,0.0,27.9,46,4.5,,,,54.948697349233065,8.099218812528735,7.712341328317128
,20130315,0.0,23.6,65,5.8,,,,56.10899527721589,8.147325234348179,3.8858389093235743
,20130316,0.0,23.5,67,4,,,,57.24719390132788,8.193721174493994,3.12342933844651
,20130317,0.0,25,48,2.1,,,,58.582732572956154,8.247182238353933,5.427585875630791
,20130318,1.0,23.4,64,2.5,,,,59.68910155588413,8.29068798134933,3.07807193905091
,20130319,0.0,23.3,56,3.1,,,,60.774525489989394,8.332697553965627,4.27359753342795
,20130320,0.0,26,37,2.1,,,,62.227338552522646,8.387908466362408,8.34359430609174
,20130321,0.0,26.5,32,3.6,,,,63.744346119544055,8.444347809089578,11.51756238823534
,20130322,0.0,27.6,48,2.5,,,,65.42951424300203,8.505635819976884,6.318783372206067
,20130323,6.0,18.4,72,2.1,,,,65.0761492797245,5.206437087176976,1.2049261720545594
,20130324,0.0,20.5,62,2,,,,65.82381758642175,6.271282989954541,2.1763308999503366
,20130325,0.0,21.9,64,2.4,,,,66.70610516973547,8.426763469432005,2.9483555751840105
,20130326,4.0,29.2,42,3.6,,,,68.65118529745321,7.508897831146511,7.958581037664343
,20130327,0.0,29.3,41,2.3,,,,70.58815608634721,8.165966751970373,8.04792766485427
,20130328,1.8,22.2,65,1.6,,,,71.47072506604056,8.713864661493684,2.78031067991553
,20130329,10.0,18.4,70,1.4,,,,65.29251325913211,2.665465514659863,0.628535340097986
,20130330,3.2,18.6,73,3.5,,,,62.675403886738096,2.5046414342990913,0.640425085032741
,20130331,4.2,17.7,87,2.7,,,,58.99955464546927,4.524590761964148,0.6422731885535309
,20130401,3.2,21,78,2,,,,56.630065240027214,5.738444169407519,1.167543370354454
,20130402,3.8,18.4,84,4.3,,,,53.432891454283414,6.29664305391132,1.1564969980906572
,20130403,0.0,19.4,50,2.2,,,,54.13713738235555,7.122969717928702,3.658293173861413
,20130404,0.0,23.1,40,2,,,,55.23896299676488,7.670325320946149,6.192138740114599
,20130405,0.0,27,32,1.9,,,,56.91781214185361,8.060899648182732,9.6958409210169
,20130406,0.0,21.7,58,3.8,,,,57.83508071460735,8.217382793118578,3.953454173187982
,20130407,0.0,18.9,61,2.5,,,,58.47485166115865,8.242902441058856,2.9153740123460166
,20130408,0.0,16.2,71,5.4,,,,58.90674978483893,8.259996113894564,2.4110896544586033
,20130409,2.6,15.8,51,5.1,,,,59.31097234452991,8.275897405937666,4.632909294318133
,20130410,1.2,15.3,69,2.5,,,,59.68244059098561,8.290428137941191,1.9699190932949755
,20130411,0.0,17.9,55,2.2,,,,60.23311522590523,8.311825511361162,3.4080647607833257
,20130412,0.0,21.8,46,2.2,,,,61.1404043526514,8.34671069243506,5.325989068141691
,20130413,0.0,23.1,49,1.7,,,,62.190464028872555,8.386521310360235,4.833712742836584
,20130414,0.0,24.2,54,1.6,,,,63.37130066255526,8.430581680947581,4.2082323765285246
,20130415,0.0,21.4,55,1.9,,,,64.21693567872582,8.461683029979547,3.8068769273504115
,20130416,0.0,23.8,35,1.5,,,,65.32962157628211,8.502043306898896,7.995906469485287
,20130417,12.0,22.2,58,1.6,,,,59.32718757660547,1.9906534448448696,0.824320483256483
,20130418,0.2,17.6,57,5.1,,,,59.65622836709462,2.8369494647722138,1.3914203248208188
,20130419,0.0,18,63,1.8,,,,60.214786516001965,6.125567395986981,1.8563059058276365
,20130420,0.0,18.1,69,2.7,,,,60.77899198746393,7.60807509114332,2.0232510396410226
,20130421,0.0,21.9,49,2.1,,,,61.693679561138005,8.295273176883358,4.749090472560004
,20130422,0.0,20.4,63,2.6,,,,62.45010873183552,8.396273160717149,2.9397303911234793
,20130423,0.0,23.7,51,2,,,,63.56426282547397,8.437711479050687,4.750135082519715
,20130424,0.0,27.5,43,1.4,,,,65.2340697396735,8.498602176599734,6.8152732424788836
,20130425,0.0,29.6,39,1.5,,,,67.28161988804236,8.571340661967772,8.541885974542407
,20130426,0.0,28.3,23,2,,,,69.04781230673453,8.632437157115609,14.912088633538794
,20130427,0.0,22.1,63,1.5,,,,69.93012857307929,8.662403744590598,2.926808364705602
,20130428,0.0,22.9,52,4,,,,70.89273567906866,8.694685141230474,5.445142141878547
,20130429,0.0,21.7,59,1.7,,,,71.72237390970751,8.722167961953824,3.3940595941182754
,20130430,0.0,30.1,28,1.4,,,,73.77460847218872,8.788832231681189,12.905967063180544
,20130501,0.0,36.1,11,4.7,,,,77.39811560718586,8.902128434694587,38.00143049018766
,20130502,0.0,23.4,48,3.2,,,,78.36054080966947,8.931311236478127,6.102716975363158
,20130503,19.6,13.8,85,5,,,,64.08737129006373,0.9348475499160999,0.15439997595864732
,20130504,0.0,16.2,66,2.5,,,,64.502520170612,1.401184184449517,0.3895511014420819
,20130505,0.0,22,35,1.6,,,,65.403965313788,4.090757392825549,3.685653399947402
,20130506,0.0,25,26,1.3,,,,66.66486558723702,6.099803539983029,8.0478776388945
,20130507,0.0,26.7,22,3.1,,,,68.16568144256037,7.287699053812811,13.573489705167221
,20130508,18.0,18.7,55,3.5,,,,55.824212131126856,1.0429736752429273,0.5036247306107007
,20130509,0.0,18.2,51,2.8,,,,56.413874151708825,1.5572004556228487,0.7959740013622817
,20130510,0.0,17.7,49,1.5,,,,56.961380149680735,4.351408402699223,2.0722816563046003
,20130511,0.0,18.9,51,1.7,,,,57.60499637224618,6.26519746716949,2.9353601549371064
,20130512,0.0,24.3,22,1.4,,,,58.83793213614852,7.346011117761744,10.931588159348399
,20130513,0.0,22.2,43,1.4,,,,59.798702148697174,7.966093941398237,5.344991383651631
,20130514,0.0,20.3,64,2,,,,60.555668906798175,8.324279987562496,2.6681742302998646
,20130515,0.0,19.9,62,3.7,,,,61.27129801589323,8.351706022761999,3.2652259265887427
,20130516,0.4,19.4,62,2.9,,,,61.93868561133686,8.37703025501899,3.0102563231663453
,20130517,0.2,19.2,46,2.3,,,,62.58569574603229,8.40135123765301,4.950965617946671
,20130518,0.0,20.8,50,1.9,,,,63.375813256434746,8.430748641068481,4.416794659825644
,20130519,0.0,26.2,46,0,,,,64.83302911224632,8.484108777499479,5.2179547016829915
,20130520,0.0,20.8,65,2.3,,,,65.610518764809,8.512132572240818,2.748601632811137
,20130521,0.0,21.8,68,1.6,,,,66.4836820884457,8.543241960096298,2.425469004750061
,20130522,0.8,22.3,66,0,,,,67.40436647612223,8.575635383310193,2.3183975641147865
,20130523,0.0,20.5,58,3.3,,,,68.13943207735062,8.601201318407057,3.8074753731758366
,20130524,0.0,21.1,52,2.4,,,,68.92690714106675,8.62830229398276,4.443913130207643
,20130525,0.0,20.3,67,2.4,,,,69.63568920458067,8.652444025065492,2.5850712335782844
,20130526,5.8,16.2,80,1.1,,,,69.31428043689458,5.456360408843167,0.8171725479454889
,20130527,0.2,20,52,4.5,,,,69.79461625495199,6.503863745502123,3.8662399660712303
,20130528,0.0,19.5,50,4.2,,,,70.43017259224008,8.57096437522222,5.214830015997924
,20130529,0.0,22.9,38,1.3,,,,71.38916788468903,8.711167508917425,7.043781205826176
,20130530,0.0,21,45,3.4,,,,72.1483215216984,8.736157594080998,6.209972844412316
,20130531,0.0,21.2,48,1.3,,,,72.92182427826796,8.761355843241361,4.7367691598240045
,20130601,0.0,15.2,67,4.8,,,,73.25257697770499,8.772050239564207,2.69958841124982
,20130602,0.2,14.9,40,4.8,,,,73.5660894589767,8.782143078907817,6.790973329698003
,20130603,0.0,16,38,7.1,,,,73.94099465809181,8.794156292000999,9.178607337523252
,20130604,0.2,17,46,7.3,,,,74.37656833698378,8.808037406677656,7.338101709304847
,20130605,0.0,17.2,57,5.2,,,,74.82364266638054,8.822200587055573,4.24194542948607
,20130606,0.0,17.9,58,1.8,,,,75.31622074531462,8.837707079574217,3.156611955411709
,20130607,0.0,15.4,68,2.9,,,,75.65189233064156,8.848215556151722,2.2565479317397292
,20130608,13.6,14.4,75,5.4,,,,67.41370819457126,1.6751212738708772,0.40919733124195184
,20130609,1.6,14.2,60,2.4,,,,66.10302713616441,2.4218171398549817,0.7620848234245529
,20130610,0.0,19.6,44,1.8,,,,66.76472100330383,5.704455010648579,3.5179217878858315
,20130611,0.0,25.2,36,1.2,,,,68.040828008792,7.39823186781623,6.884139083233996
,20130612,0.0,26.3,36,1.1,,,,69.46457608940423,8.224253527311685,7.8651890930513115
,20130613,0.0,15.7,72,3.8,,,,69.83324057903339,8.65553083237772,2.096063619913698
,20130614,2.2,14.7,68,5.4,,,,70.14402419872897,8.669613729592959,2.6661879089467857
,20130615,0.2,15,59,5.3,,,,70.47058510699564,8.680580643847103,3.6477606252319066
,20130616,0.0,17.2,62,2.1,,,,70.93121492711826,8.69596672152045,2.710554786759878
,20130617,0.0,19.8,51,2.3,,,,71.58632246944893,8.717682406167219,4.409860293774435
